vendor,product_line,component_type,variant,adapter_interface,adapter_code,motor_frame,motor_poles,motor_voltage,motor_efficiency,motor_hp,shaft_key,gear_unit_key,ratio,nord_part_number,description,catalog_page,source_line
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793800,CONFIGURATION,B88,"Flange II (female pilot) (F) 60393810, Ø 3.15 60493810, Ø 4.33 60593810, Ø 4.92 60693810, Ø 7.09 60793800, Ø 7.87"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393820,CONFIGURATION,B88,"Flange III (male pilot) (F) 60393820, Ø 3.15 N/A 60593820, Ø 4.92 N/A N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593820,CONFIGURATION,B88,"Flange III (male pilot) (F) 60393820, Ø 3.15 N/A 60593820, Ø 4.92 N/A N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693820,CONFIGURATION,B88,"Flange IV (F) N/A N/A N/A 60693820, Ø 6.30 N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393900,CONFIGURATION,B88,"60393900, 3.54 60493900, 5.12 60593900, 5.12 60693900, 5.91 60793900, 7.87"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493900,CONFIGURATION,B88,"60393900, 3.54 60493900, 5.12 60593900, 5.12 60693900, 5.91 60793900, 7.87"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593900,CONFIGURATION,B88,"60393900, 3.54 60493900, 5.12 60593900, 5.12 60693900, 5.91 60793900, 7.87"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693900,CONFIGURATION,B88,"60393900, 3.54 60493900, 5.12 60593900, 5.12 60693900, 5.91 60793900, 7.87"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793900,CONFIGURATION,B88,"60393900, 3.54 60493900, 5.12 60593900, 5.12 60693900, 5.91 60793900, 7.87"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493910,CONFIGURATION,B88,"N/A 60493910, 3.94 60593920, 4.33 N/A N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593920,CONFIGURATION,B88,"N/A 60493910, 3.94 60593920, 4.33 N/A N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593910,CONFIGURATION,B88,"N/A N/A 60593910, 3.94 N/A N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393950,CONFIGURATION,B88,Shaft Cover (H) 60393950 60493950 60593950 60693950 60793950
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493950,CONFIGURATION,B88,Shaft Cover (H) 60393950 60493950 60593950 60693950 60793950
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593950,CONFIGURATION,B88,Shaft Cover (H) 60393950 60493950 60593950 60693950 60793950
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693950,CONFIGURATION,B88,Shaft Cover (H) 60393950 60493950 60593950 60693950 60793950
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793950,CONFIGURATION,B88,Shaft Cover (H) 60393950 60493950 60593950 60693950 60793950
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593400,Hollow Shaft Bushing (J),B88,"N/A N/A 60593400, Ø 1.000 60693400, Ø 1.000 60793430, Ø 1.1875"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693400,Hollow Shaft Bushing (J),B88,"N/A N/A 60593400, Ø 1.000 60693400, Ø 1.000 60793430, Ø 1.1875"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793430,Hollow Shaft Bushing (J),B88,"N/A N/A 60593400, Ø 1.000 60693400, Ø 1.000 60793430, Ø 1.1875"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693410,Hollow Shaft Bushing (J),B88,"N/A N/A N/A 60693410, Ø 1.1875 60793400, Ø 1.250"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793400,Hollow Shaft Bushing (J),B88,"N/A N/A N/A 60693410, Ø 1.1875 60793400, Ø 1.250"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693420,Hollow Shaft Bushing (J),B88,"N/A N/A N/A 60693420, Ø 1.250 60793420, Ø 1.4375"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793420,Hollow Shaft Bushing (J),B88,"N/A N/A N/A 60693420, Ø 1.250 60793420, Ø 1.4375"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793410,Hollow Shaft Bushing (J),B88,"N/A N/A N/A N/A 60793410, Ø 1.500"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60394600,Hollow Shaft Bushing (J),B88,Footplate (X) 60394600 60494600 60594600 60694600 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60494600,Hollow Shaft Bushing (J),B88,Footplate (X) 60394600 60494600 60594600 60694600 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60594600,Hollow Shaft Bushing (J),B88,Footplate (X) 60394600 60494600 60594600 60694600 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60694600,Hollow Shaft Bushing (J),B88,Footplate (X) 60394600 60494600 60594600 60694600 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693500,Hollow Shaft Bushing (J),B88,Open vent (OV) 60693500 60693500 60693500 60693500 60693500
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60382910,Hollow Shaft Bushing (J),B88,Fixing Kit (B) 60382910 60282930 60282930 82282920 61282910
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60282930,Hollow Shaft Bushing (J),B88,Fixing Kit (B) 60382910 60282930 60282930 82282920 61282910
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,82282920,Hollow Shaft Bushing (J),B88,Fixing Kit (B) 60382910 60282930 60282930 82282920 61282910
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,61282910,Hollow Shaft Bushing (J),B88,Fixing Kit (B) 60382910 60282930 60282930 82282920 61282910
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391050,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391050, i=5 60491050, i=5 60591050, i=5 60691050, i=5 60791050, i=5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491050,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391050, i=5 60491050, i=5 60591050, i=5 60691050, i=5 60791050, i=5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591050,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391050, i=5 60491050, i=5 60591050, i=5 60691050, i=5 60791050, i=5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691050,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391050, i=5 60491050, i=5 60591050, i=5 60691050, i=5 60791050, i=5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791050,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391050, i=5 60491050, i=5 60591050, i=5 60691050, i=5 60791050, i=5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391050,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391050, i=7.5 60491080, i=7.5 60591080, i=7.5 60691080, i=7.5 60791080, i=7.5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491080,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391050, i=7.5 60491080, i=7.5 60591080, i=7.5 60691080, i=7.5 60791080, i=7.5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591080,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391050, i=7.5 60491080, i=7.5 60591080, i=7.5 60691080, i=7.5 60791080, i=7.5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691080,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391050, i=7.5 60491080, i=7.5 60591080, i=7.5 60691080, i=7.5 60791080, i=7.5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791080,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391050, i=7.5 60491080, i=7.5 60591080, i=7.5 60691080, i=7.5 60791080, i=7.5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391100, i=10 60491100, i=10 60591100, i=10 60691100, i=10 60791100, i=10"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391100, i=10 60491100, i=10 60591100, i=10 60691100, i=10 60791100, i=10"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391100, i=10 60491100, i=10 60591100, i=10 60691100, i=10 60791100, i=10"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391100, i=10 60491100, i=10 60591100, i=10 60691100, i=10 60791100, i=10"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391100, i=10 60491100, i=10 60591100, i=10 60691100, i=10 60791100, i=10"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391130,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391130, i=12.5 60491130, i=12.5 60591130, i=12.5 60691130, i=12.5 60791130, i=12.5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491130,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391130, i=12.5 60491130, i=12.5 60591130, i=12.5 60691130, i=12.5 60791130, i=12.5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591130,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391130, i=12.5 60491130, i=12.5 60591130, i=12.5 60691130, i=12.5 60791130, i=12.5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691130,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391130, i=12.5 60491130, i=12.5 60591130, i=12.5 60691130, i=12.5 60791130, i=12.5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791130,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391130, i=12.5 60491130, i=12.5 60591130, i=12.5 60691130, i=12.5 60791130, i=12.5"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60392150,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60392150, i=15 60491150, i=15 60591150, i=15 60691150, i=15 60791150, i=15"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491150,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60392150, i=15 60491150, i=15 60591150, i=15 60691150, i=15 60791150, i=15"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591150,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60392150, i=15 60491150, i=15 60591150, i=15 60691150, i=15 60791150, i=15"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691150,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60392150, i=15 60491150, i=15 60591150, i=15 60691150, i=15 60791150, i=15"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791150,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60392150, i=15 60491150, i=15 60591150, i=15 60691150, i=15 60791150, i=15"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391200, i=20 60491200, i=20 60591200, i=20 60691200, i=20 60791200, i=20"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391200, i=20 60491200, i=20 60591200, i=20 60691200, i=20 60791200, i=20"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391200, i=20 60491200, i=20 60591200, i=20 60691200, i=20 60791200, i=20"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391200, i=20 60491200, i=20 60591200, i=20 60691200, i=20 60791200, i=20"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391200, i=20 60491200, i=20 60591200, i=20 60691200, i=20 60791200, i=20"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391250,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391250, i=25 60491250, i=25 60591250, i=25 60691250, i=25 60791250, i=25"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491250,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391250, i=25 60491250, i=25 60591250, i=25 60691250, i=25 60791250, i=25"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591250,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391250, i=25 60491250, i=25 60591250, i=25 60691250, i=25 60791250, i=25"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691250,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391250, i=25 60491250, i=25 60591250, i=25 60691250, i=25 60791250, i=25"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791250,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391250, i=25 60491250, i=25 60591250, i=25 60691250, i=25 60791250, i=25"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391300,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391300, i=30 60491300, i=30 60591300, i=30 60691300, i=30 60791300, i=30"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491300,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391300, i=30 60491300, i=30 60591300, i=30 60691300, i=30 60791300, i=30"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591300,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391300, i=30 60491300, i=30 60591300, i=30 60691300, i=30 60791300, i=30"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691300,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391300, i=30 60491300, i=30 60591300, i=30 60691300, i=30 60791300, i=30"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791300,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391300, i=30 60491300, i=30 60591300, i=30 60691300, i=30 60791300, i=30"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391400,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391400, i=40 60491400, i=40 60591400, i=40 60691400, i=40 60791400, i=40"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491400,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391400, i=40 60491400, i=40 60591400, i=40 60691400, i=40 60791400, i=40"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591400,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391400, i=40 60491400, i=40 60591400, i=40 60691400, i=40 60791400, i=40"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691400,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391400, i=40 60491400, i=40 60591400, i=40 60691400, i=40 60791400, i=40"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791400,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391400, i=40 60491400, i=40 60591400, i=40 60691400, i=40 60791400, i=40"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391500,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391500, i=50 60491500, i=50 60591500, i=50 60691500, i=50 60791500, i=50"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491500,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391500, i=50 60491500, i=50 60591500, i=50 60691500, i=50 60791500, i=50"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591500,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391500, i=50 60491500, i=50 60591500, i=50 60691500, i=50 60791500, i=50"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691500,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391500, i=50 60491500, i=50 60591500, i=50 60691500, i=50 60791500, i=50"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791500,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391500, i=50 60491500, i=50 60591500, i=50 60691500, i=50 60791500, i=50"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391600,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391600, i=60 60491600, i=60 60591600, i=60 60691600, i=60 60791600, i=60"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491600,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391600, i=60 60491600, i=60 60591600, i=60 60691600, i=60 60791600, i=60"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591600,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391600, i=60 60491600, i=60 60591600, i=60 60691600, i=60 60791600, i=60"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691600,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391600, i=60 60491600, i=60 60591600, i=60 60691600, i=60 60791600, i=60"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791600,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391600, i=60 60491600, i=60 60591600, i=60 60691600, i=60 60791600, i=60"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391800,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391800, i=80 60491800, i=80 60591800, i=80 60691800, i=80 60791800, i=80"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491800,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391800, i=80 60491800, i=80 60591800, i=80 60691800, i=80 60791800, i=80"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591800,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391800, i=80 60491800, i=80 60591800, i=80 60691800, i=80 60791800, i=80"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691800,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391800, i=80 60491800, i=80 60591800, i=80 60691800, i=80 60791800, i=80"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791800,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391800, i=80 60491800, i=80 60591800, i=80 60691800, i=80 60791800, i=80"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60391000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391000, i=100 60491000, i=100 60591000, i=100 60691000, i=100 60791000, i=100"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60491000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391000, i=100 60491000, i=100 60591000, i=100 60691000, i=100 60791000, i=100"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60591000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391000, i=100 60491000, i=100 60591000, i=100 60691000, i=100 60791000, i=100"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60691000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391000, i=100 60491000, i=100 60591000, i=100 60691000, i=100 60791000, i=100"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60791000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60391000, i=100 60491000, i=100 60591000, i=100 60691000, i=100 60791000, i=100"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60395100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 56 B14 C105 60395100 60495100 60495100 60495100 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 56 B14 C105 60395100 60495100 60495100 60495100 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60395200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 56 B5 A120 60395200 60495200 60495200 60495200 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 56 B5 A120 60395200 60495200 60495200 60495200 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60395010,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 63 B14 C90 60395010* 60495010* 60495010* 60495010* N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495010,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 63 B14 C90 60395010* 60495010* 60495010* 60495010* N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60395110,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 63 B14 C120 60395110 60495110 60495110 60495110 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495110,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 63 B14 C120 60395110 60495110 60495110 60495110 N/A
